"p","U:0","U:1","U:2","k","nut","omega","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-8.66975e+004,-3.52467e+002,-4.99744e-002,-1.00381e+000,1.67371e+001,7.37946e+000,1.76271e+000,1,5.88000e+002,-1.41200e+003,0.00000e+000,0.00000e+000
-8.66936e+004,-3.52448e+002,-4.65569e-002,-1.01193e+000,1.67079e+001,7.36142e+000,1.76368e+000,1,5.92000e+002,-1.40800e+003,0.00000e+000,0.00000e+000
-8.66897e+004,-3.52428e+002,-4.31395e-002,-1.02006e+000,1.66786e+001,7.34339e+000,1.76465e+000,1,5.96000e+002,-1.40400e+003,0.00000e+000,0.00000e+000
-8.66859e+004,-3.52409e+002,-3.97220e-002,-1.02819e+000,1.66494e+001,7.32535e+000,1.76562e+000,1,6.00000e+002,-1.40000e+003,0.00000e+000,0.00000e+000
-8.66820e+004,-3.52390e+002,-3.63045e-002,-1.03631e+000,1.66201e+001,7.30731e+000,1.76659e+000,1,6.04000e+002,-1.39600e+003,0.00000e+000,0.00000e+000
-8.66781e+004,-3.52370e+002,-3.28871e-002,-1.04444e+000,1.65909e+001,7.28928e+000,1.76756e+000,1,6.08000e+002,-1.39200e+003,0.00000e+000,0.00000e+000
-8.66743e+004,-3.52351e+002,-2.94696e-002,-1.05257e+000,1.65617e+001,7.27124e+000,1.76853e+000,1,6.12000e+002,-1.38800e+003,0.00000e+000,0.00000e+000
-8.66704e+004,-3.52332e+002,-2.60521e-002,-1.06069e+000,1.65324e+001,7.25320e+000,1.76950e+000,1,6.16000e+002,-1.38400e+003,0.00000e+000,0.00000e+000
-8.66666e+004,-3.52312e+002,-2.26347e-002,-1.06882e+000,1.65032e+001,7.23517e+000,1.77047e+000,1,6.20000e+002,-1.38000e+003,0.00000e+000,0.00000e+000
-8.66627e+004,-3.52293e+002,-1.92172e-002,-1.07695e+000,1.64739e+001,7.21713e+000,1.77144e+000,1,6.24000e+002,-1.37600e+003,0.00000e+000,0.00000e+000
-8.66588e+004,-3.52274e+002,-1.57998e-002,-1.08507e+000,1.64447e+001,7.19909e+000,1.77240e+000,1,6.28000e+002,-1.37200e+003,0.00000e+000,0.00000e+000
-8.66550e+004,-3.52254e+002,-1.23823e-002,-1.09320e+000,1.64155e+001,7.18106e+000,1.77337e+000,1,6.32000e+002,-1.36800e+003,0.00000e+000,0.00000e+000
-8.66511e+004,-3.52235e+002,-8.96484e-003,-1.10133e+000,1.63862e+001,7.16302e+000,1.77434e+000,1,6.36000e+002,-1.36400e+003,0.00000e+000,0.00000e+000
-8.66472e+004,-3.52216e+002,-5.54737e-003,-1.10945e+000,1.63570e+001,7.14499e+000,1.77531e+000,1,6.40000e+002,-1.36000e+003,0.00000e+000,0.00000e+000
-8.66442e+004,-3.52200e+002,-2.43620e-003,-1.11428e+000,1.63441e+001,7.13177e+000,1.77662e+000,1,6.44000e+002,-1.35600e+003,0.00000e+000,0.00000e+000
-8.66412e+004,-3.52184e+002,6.74975e-004,-1.11912e+000,1.63312e+001,7.11856e+000,1.77792e+000,1,6.48000e+002,-1.35200e+003,0.00000e+000,0.00000e+000
-8.66381e+004,-3.52167e+002,3.78615e-003,-1.12395e+000,1.63183e+001,7.10534e+000,1.77923e+000,1,6.52000e+002,-1.34800e+003,0.00000e+000,0.00000e+000
-8.66351e+004,-3.52151e+002,6.89732e-003,-1.12878e+000,1.63054e+001,7.09212e+000,1.78053e+000,1,6.56000e+002,-1.34400e+003,0.00000e+000,0.00000e+000
-8.66321e+004,-3.52135e+002,1.00085e-002,-1.13361e+000,1.62925e+001,7.07891e+000,1.78184e+000,1,6.60000e+002,-1.34000e+003,0.00000e+000,0.00000e+000
-8.66290e+004,-3.52119e+002,1.31197e-002,-1.13845e+000,1.62796e+001,7.06569e+000,1.78314e+000,1,6.64000e+002,-1.33600e+003,0.00000e+000,0.00000e+000
-8.66260e+004,-3.52103e+002,1.62308e-002,-1.14328e+000,1.62667e+001,7.05248e+000,1.78445e+000,1,6.68000e+002,-1.33200e+003,0.00000e+000,0.00000e+000
-8.66230e+004,-3.52087e+002,1.93420e-002,-1.14811e+000,1.62538e+001,7.03926e+000,1.78575e+000,1,6.72000e+002,-1.32800e+003,0.00000e+000,0.00000e+000
-8.66199e+004,-3.52071e+002,2.24532e-002,-1.15294e+000,1.62409e+001,7.02605e+000,1.78706e+000,1,6.76000e+002,-1.32400e+003,0.00000e+000,0.00000e+000
-8.66169e+004,-3.52055e+002,2.55644e-002,-1.15778e+000,1.62280e+001,7.01283e+000,1.78836e+000,1,6.80000e+002,-1.32000e+003,0.00000e+000,0.00000e+000
-8.66139e+004,-3.52038e+002,2.86755e-002,-1.16261e+000,1.62151e+001,6.99962e+000,1.78967e+000,1,6.84000e+002,-1.31600e+003,0.00000e+000,0.00000e+000
-8.66108e+004,-3.52022e+002,3.17867e-002,-1.16744e+000,1.62022e+001,6.98640e+000,1.79097e+000,1,6.88000e+002,-1.31200e+003,0.00000e+000,0.00000e+000
-8.66078e+004,-3.52006e+002,3.48979e-002,-1.17227e+000,1.61893e+001,6.97319e+000,1.79228e+000,1,6.92000e+002,-1.30800e+003,0.00000e+000,0.00000e+000
-8.66048e+004,-3.51990e+002,3.80091e-002,-1.17711e+000,1.61764e+001,6.95997e+000,1.79358e+000,1,6.96000e+002,-1.30400e+003,0.00000e+000,0.00000e+000
-8.66017e+004,-3.51974e+002,4.11202e-002,-1.18194e+000,1.61635e+001,6.94676e+000,1.79489e+000,1,7.00000e+002,-1.30000e+003,0.00000e+000,0.00000e+000
-8.65987e+004,-3.51958e+002,4.42314e-002,-1.18677e+000,1.61506e+001,6.93354e+000,1.79619e+000,1,7.04000e+002,-1.29600e+003,0.00000e+000,0.00000e+000
-8.65957e+004,-3.51942e+002,4.73426e-002,-1.19160e+000,1.61377e+001,6.92033e+000,1.79750e+000,1,7.08000e+002,-1.29200e+003,0.00000e+000,0.00000e+000
-8.65926e+004,-3.51926e+002,5.04538e-002,-1.19643e+000,1.61248e+001,6.90711e+000,1.79880e+000,1,7.12000e+002,-1.28800e+003,0.00000e+000,0.00000e+000
-8.65896e+004,-3.51909e+002,5.35649e-002,-1.20127e+000,1.61119e+001,6.89390e+000,1.80011e+000,1,7.16000e+002,-1.28400e+003,0.00000e+000,0.00000e+000
-8.65866e+004,-3.51893e+002,5.66761e-002,-1.20610e+000,1.60990e+001,6.88068e+000,1.80141e+000,1,7.20000e+002,-1.28000e+003,0.00000e+000,0.00000e+000
-8.65839e+004,-3.51877e+002,5.95487e-002,-1.20963e+000,1.60772e+001,6.86337e+000,1.80296e+000,1,7.24000e+002,-1.27600e+003,0.00000e+000,0.00000e+000
-8.65813e+004,-3.51861e+002,6.24212e-002,-1.21317e+000,1.60554e+001,6.84605e+000,1.80450e+000,1,7.28000e+002,-1.27200e+003,0.00000e+000,0.00000e+000
-8.65786e+004,-3.51845e+002,6.52938e-002,-1.21670e+000,1.60336e+001,6.82874e+000,1.80605e+000,1,7.32000e+002,-1.26800e+003,0.00000e+000,0.00000e+000
-8.65760e+004,-3.51829e+002,6.81663e-002,-1.22023e+000,1.60118e+001,6.81142e+000,1.80759e+000,1,7.36000e+002,-1.26400e+003,0.00000e+000,0.00000e+000
-8.65733e+004,-3.51813e+002,7.10389e-002,-1.22377e+000,1.59900e+001,6.79411e+000,1.80914e+000,1,7.40000e+002,-1.26000e+003,0.00000e+000,0.00000e+000
-8.65706e+004,-3.51797e+002,7.39115e-002,-1.22730e+000,1.59682e+001,6.77680e+000,1.81068e+000,1,7.44000e+002,-1.25600e+003,0.00000e+000,0.00000e+000
-8.65680e+004,-3.51781e+002,7.67840e-002,-1.23084e+000,1.59464e+001,6.75948e+000,1.81223e+000,1,7.48000e+002,-1.25200e+003,0.00000e+000,0.00000e+000
-8.65653e+004,-3.51765e+002,7.96566e-002,-1.23437e+000,1.59246e+001,6.74217e+000,1.81377e+000,1,7.52000e+002,-1.24800e+003,0.00000e+000,0.00000e+000
-8.65627e+004,-3.51749e+002,8.25291e-002,-1.23790e+000,1.59028e+001,6.72485e+000,1.81532e+000,1,7.56000e+002,-1.24400e+003,0.00000e+000,0.00000e+000
-8.65600e+004,-3.51733e+002,8.54017e-002,-1.24144e+000,1.58810e+001,6.70754e+000,1.81686e+000,1,7.60000e+002,-1.24000e+003,0.00000e+000,0.00000e+000
-8.65574e+004,-3.51717e+002,8.82742e-002,-1.24497e+000,1.58592e+001,6.69023e+000,1.81841e+000,1,7.64000e+002,-1.23600e+003,0.00000e+000,0.00000e+000
-8.65547e+004,-3.51701e+002,9.11468e-002,-1.24851e+000,1.58374e+001,6.67291e+000,1.81995e+000,1,7.68000e+002,-1.23200e+003,0.00000e+000,0.00000e+000
-8.65521e+004,-3.51685e+002,9.40193e-002,-1.25204e+000,1.58156e+001,6.65560e+000,1.82149e+000,1,7.72000e+002,-1.22800e+003,0.00000e+000,0.00000e+000
-8.65494e+004,-3.51669e+002,9.68919e-002,-1.25557e+000,1.57938e+001,6.63828e+000,1.82304e+000,1,7.76000e+002,-1.22400e+003,0.00000e+000,0.00000e+000
-8.65468e+004,-3.51653e+002,9.97644e-002,-1.25911e+000,1.57720e+001,6.62097e+000,1.82458e+000,1,7.80000e+002,-1.22000e+003,0.00000e+000,0.00000e+000
-8.65441e+004,-3.51637e+002,1.02637e-001,-1.26264e+000,1.57502e+001,6.60365e+000,1.82613e+000,1,7.84000e+002,-1.21600e+003,0.00000e+000,0.00000e+000
-8.65415e+004,-3.51621e+002,1.05510e-001,-1.26618e+000,1.57284e+001,6.58634e+000,1.82767e+000,1,7.88000e+002,-1.21200e+003,0.00000e+000,0.00000e+000
-8.65388e+004,-3.51604e+002,1.08382e-001,-1.26971e+000,1.57066e+001,6.56903e+000,1.82922e+000,1,7.92000e+002,-1.20800e+003,0.00000e+000,0.00000e+000
-8.65362e+004,-3.51588e+002,1.11255e-001,-1.27324e+000,1.56848e+001,6.55171e+000,1.83076e+000,1,7.96000e+002,-1.20400e+003,0.00000e+000,0.00000e+000
-8.65335e+004,-3.51572e+002,1.14127e-001,-1.27678e+000,1.56630e+001,6.53440e+000,1.83231e+000,1,8.00000e+002,-1.20000e+003,0.00000e+000,0.00000e+000
-8.65309e+004,-3.51556e+002,1.16692e-001,-1.27917e+000,1.56393e+001,6.51831e+000,1.83383e+000,1,8.04000e+002,-1.19600e+003,0.00000e+000,0.00000e+000
-8.65283e+004,-3.51540e+002,1.19256e-001,-1.28156e+000,1.56156e+001,6.50222e+000,1.83535e+000,1,8.08000e+002,-1.19200e+003,0.00000e+000,0.00000e+000
-8.65257e+004,-3.51524e+002,1.21821e-001,-1.28395e+000,1.55920e+001,6.48614e+000,1.83688e+000,1,8.12000e+002,-1.18800e+003,0.00000e+000,0.00000e+000
-8.65231e+004,-3.51508e+002,1.24386e-001,-1.28635e+000,1.55683e+001,6.47005e+000,1.83840e+000,1,8.16000e+002,-1.18400e+003,0.00000e+000,0.00000e+000
-8.65205e+004,-3.51491e+002,1.26950e-001,-1.28874e+000,1.55446e+001,6.45396e+000,1.83992e+000,1,8.20000e+002,-1.18000e+003,0.00000e+000,0.00000e+000
-8.65179e+004,-3.51475e+002,1.29515e-001,-1.29113e+000,1.55209e+001,6.43787e+000,1.84145e+000,1,8.24000e+002,-1.17600e+003,0.00000e+000,0.00000e+000
-8.65153e+004,-3.51459e+002,1.32080e-001,-1.29352e+000,1.54972e+001,6.42178e+000,1.84297e+000,1,8.28000e+002,-1.17200e+003,0.00000e+000,0.00000e+000
-8.65127e+004,-3.51443e+002,1.34644e-001,-1.29592e+000,1.54736e+001,6.40570e+000,1.84449e+000,1,8.32000e+002,-1.16800e+003,0.00000e+000,0.00000e+000
-8.65101e+004,-3.51427e+002,1.37209e-001,-1.29831e+000,1.54499e+001,6.38961e+000,1.84601e+000,1,8.36000e+002,-1.16400e+003,0.00000e+000,0.00000e+000
-8.65075e+004,-3.51411e+002,1.39774e-001,-1.30070e+000,1.54262e+001,6.37352e+000,1.84754e+000,1,8.40000e+002,-1.16000e+003,0.00000e+000,0.00000e+000
-8.65049e+004,-3.51394e+002,1.42338e-001,-1.30309e+000,1.54025e+001,6.35743e+000,1.84906e+000,1,8.44000e+002,-1.15600e+003,0.00000e+000,0.00000e+000
-8.65023e+004,-3.51378e+002,1.44903e-001,-1.30549e+000,1.53788e+001,6.34134e+000,1.85058e+000,1,8.48000e+002,-1.15200e+003,0.00000e+000,0.00000e+000
-8.64997e+004,-3.51362e+002,1.47467e-001,-1.30788e+000,1.53551e+001,6.32526e+000,1.85211e+000,1,8.52000e+002,-1.14800e+003,0.00000e+000,0.00000e+000
-8.64970e+004,-3.51346e+002,1.50032e-001,-1.31027e+000,1.53315e+001,6.30917e+000,1.85363e+000,1,8.56000e+002,-1.14400e+003,0.00000e+000,0.00000e+000
-8.64944e+004,-3.51330e+002,1.52597e-001,-1.31266e+000,1.53078e+001,6.29308e+000,1.85515e+000,1,8.60000e+002,-1.14000e+003,0.00000e+000,0.00000e+000
-8.64918e+004,-3.51313e+002,1.55161e-001,-1.31506e+000,1.52841e+001,6.27699e+000,1.85668e+000,1,8.64000e+002,-1.13600e+003,0.00000e+000,0.00000e+000
-8.64892e+004,-3.51297e+002,1.57726e-001,-1.31745e+000,1.52604e+001,6.26090e+000,1.85820e+000,1,8.68000e+002,-1.13200e+003,0.00000e+000,0.00000e+000
-8.64866e+004,-3.51281e+002,1.60291e-001,-1.31984e+000,1.52367e+001,6.24482e+000,1.85972e+000,1,8.72000e+002,-1.12800e+003,0.00000e+000,0.00000e+000
-8.64840e+004,-3.51265e+002,1.62855e-001,-1.32223e+000,1.52131e+001,6.22873e+000,1.86125e+000,1,8.76000e+002,-1.12400e+003,0.00000e+000,0.00000e+000
-8.64814e+004,-3.51249e+002,1.65420e-001,-1.32463e+000,1.51894e+001,6.21264e+000,1.86277e+000,1,8.80000e+002,-1.12000e+003,0.00000e+000,0.00000e+000
-8.64788e+004,-3.51232e+002,1.67623e-001,-1.32620e+000,1.51700e+001,6.19660e+000,1.86448e+000,1,8.84000e+002,-1.11600e+003,0.00000e+000,0.00000e+000
-8.64761e+004,-3.51215e+002,1.69825e-001,-1.32778e+000,1.51507e+001,6.18056e+000,1.86620e+000,1,8.88000e+002,-1.11200e+003,0.00000e+000,0.00000e+000
-8.64734e+004,-3.51198e+002,1.72028e-001,-1.32936e+000,1.51314e+001,6.16452e+000,1.86791e+000,1,8.92000e+002,-1.10800e+003,0.00000e+000,0.00000e+000
-8.64708e+004,-3.51181e+002,1.74231e-001,-1.33094e+000,1.51120e+001,6.14848e+000,1.86963e+000,1,8.96000e+002,-1.10400e+003,0.00000e+000,0.00000e+000
-8.64681e+004,-3.51164e+002,1.76434e-001,-1.33252e+000,1.50927e+001,6.13244e+000,1.87134e+000,1,9.00000e+002,-1.10000e+003,0.00000e+000,0.00000e+000
-8.64654e+004,-3.51148e+002,1.78637e-001,-1.33410e+000,1.50733e+001,6.11640e+000,1.87306e+000,1,9.04000e+002,-1.09600e+003,0.00000e+000,0.00000e+000
-8.64628e+004,-3.51131e+002,1.80839e-001,-1.33567e+000,1.50540e+001,6.10036e+000,1.87477e+000,1,9.08000e+002,-1.09200e+003,0.00000e+000,0.00000e+000
-8.64601e+004,-3.51114e+002,1.83042e-001,-1.33725e+000,1.50346e+001,6.08432e+000,1.87649e+000,1,9.12000e+002,-1.08800e+003,0.00000e+000,0.00000e+000
-8.64574e+004,-3.51097e+002,1.85245e-001,-1.33883e+000,1.50153e+001,6.06828e+000,1.87821e+000,1,9.16000e+002,-1.08400e+003,0.00000e+000,0.00000e+000
-8.64548e+004,-3.51080e+002,1.87448e-001,-1.34041e+000,1.49960e+001,6.05224e+000,1.87992e+000,1,9.20000e+002,-1.08000e+003,0.00000e+000,0.00000e+000
-8.64521e+004,-3.51063e+002,1.89650e-001,-1.34199e+000,1.49766e+001,6.03620e+000,1.88164e+000,1,9.24000e+002,-1.07600e+003,0.00000e+000,0.00000e+000
-8.64494e+004,-3.51047e+002,1.91853e-001,-1.34357e+000,1.49573e+001,6.02016e+000,1.88335e+000,1,9.28000e+002,-1.07200e+003,0.00000e+000,0.00000e+000
-8.64468e+004,-3.51030e+002,1.94056e-001,-1.34514e+000,1.49379e+001,6.00412e+000,1.88507e+000,1,9.32000e+002,-1.06800e+003,0.00000e+000,0.00000e+000
-8.64441e+004,-3.51013e+002,1.96259e-001,-1.34672e+000,1.49186e+001,5.98808e+000,1.88678e+000,1,9.36000e+002,-1.06400e+003,0.00000e+000,0.00000e+000
-8.64415e+004,-3.50996e+002,1.98461e-001,-1.34830e+000,1.48993e+001,5.97204e+000,1.88850e+000,1,9.40000e+002,-1.06000e+003,0.00000e+000,0.00000e+000
-8.64388e+004,-3.50979e+002,2.00664e-001,-1.34988e+000,1.48799e+001,5.95600e+000,1.89021e+000,1,9.44000e+002,-1.05600e+003,0.00000e+000,0.00000e+000
-8.64361e+004,-3.50962e+002,2.02867e-001,-1.35146e+000,1.48606e+001,5.93996e+000,1.89193e+000,1,9.48000e+002,-1.05200e+003,0.00000e+000,0.00000e+000
-8.64335e+004,-3.50945e+002,2.05070e-001,-1.35304e+000,1.48412e+001,5.92392e+000,1.89364e+000,1,9.52000e+002,-1.04800e+003,0.00000e+000,0.00000e+000
-8.64308e+004,-3.50929e+002,2.07272e-001,-1.35461e+000,1.48219e+001,5.90788e+000,1.89536e+000,1,9.56000e+002,-1.04400e+003,0.00000e+000,0.00000e+000
-8.64281e+004,-3.50912e+002,2.09475e-001,-1.35619e+000,1.48025e+001,5.89184e+000,1.89707e+000,1,9.60000e+002,-1.04000e+003,0.00000e+000,0.00000e+000
-8.64255e+004,-3.50894e+002,2.11325e-001,-1.35709e+000,1.47684e+001,5.86978e+000,1.89854e+000,1,9.64000e+002,-1.03600e+003,0.00000e+000,0.00000e+000
-8.64229e+004,-3.50877e+002,2.13176e-001,-1.35798e+000,1.47343e+001,5.84772e+000,1.90001e+000,1,9.68000e+002,-1.03200e+003,0.00000e+000,0.00000e+000
-8.64202e+004,-3.50859e+002,2.15026e-001,-1.35888e+000,1.47002e+001,5.82566e+000,1.90148e+000,1,9.72000e+002,-1.02800e+003,0.00000e+000,0.00000e+000
-8.64176e+004,-3.50842e+002,2.16876e-001,-1.35977e+000,1.46660e+001,5.80359e+000,1.90295e+000,1,9.76000e+002,-1.02400e+003,0.00000e+000,0.00000e+000
-8.64150e+004,-3.50824e+002,2.18727e-001,-1.36067e+000,1.46319e+001,5.78153e+000,1.90442e+000,1,9.80000e+002,-1.02000e+003,0.00000e+000,0.00000e+000
-8.64123e+004,-3.50807e+002,2.20577e-001,-1.36156e+000,1.45978e+001,5.75947e+000,1.90589e+000,1,9.84000e+002,-1.01600e+003,0.00000e+000,0.00000e+000
-8.64097e+004,-3.50789e+002,2.22427e-001,-1.36245e+000,1.45637e+001,5.73740e+000,1.90736e+000,1,9.88000e+002,-1.01200e+003,0.00000e+000,0.00000e+000
-8.64071e+004,-3.50772e+002,2.24278e-001,-1.36335e+000,1.45295e+001,5.71534e+000,1.90883e+000,1,9.92000e+002,-1.00800e+003,0.00000e+000,0.00000e+000
-8.64044e+004,-3.50754e+002,2.26128e-001,-1.36424e+000,1.44954e+001,5.69328e+000,1.91030e+000,1,9.96000e+002,-1.00400e+003,0.00000e+000,0.00000e+000
-8.64018e+004,-3.50737e+002,2.27978e-001,-1.36514e+000,1.44613e+001,5.67122e+000,1.91177e+000,1,1.00000e+003,-1.00000e+003,0.00000e+000,0.00000e+000
-8.63992e+004,-3.50719e+002,2.29828e-001,-1.36603e+000,1.44271e+001,5.64915e+000,1.91324e+000,1,1.00400e+003,-9.96000e+002,0.00000e+000,0.00000e+000
-8.63965e+004,-3.50702e+002,2.31679e-001,-1.36693e+000,1.43930e+001,5.62709e+000,1.91471e+000,1,1.00800e+003,-9.92000e+002,0.00000e+000,0.00000e+000
-8.63939e+004,-3.50684e+002,2.33529e-001,-1.36782e+000,1.43589e+001,5.60503e+000,1.91618e+000,1,1.01200e+003,-9.88000e+002,0.00000e+000,0.00000e+000
-8.63913e+004,-3.50667e+002,2.35379e-001,-1.36872e+000,1.43248e+001,5.58297e+000,1.91765e+000,1,1.01600e+003,-9.84000e+002,0.00000e+000,0.00000e+000
-8.63886e+004,-3.50649e+002,2.37230e-001,-1.36961e+000,1.42906e+001,5.56090e+000,1.91912e+000,1,1.02000e+003,-9.80000e+002,0.00000e+000,0.00000e+000
-8.63860e+004,-3.50632e+002,2.39080e-001,-1.37051e+000,1.42565e+001,5.53884e+000,1.92059e+000,1,1.02400e+003,-9.76000e+002,0.00000e+000,0.00000e+000
-8.63834e+004,-3.50614e+002,2.40930e-001,-1.37140e+000,1.42224e+001,5.51678e+000,1.92206e+000,1,1.02800e+003,-9.72000e+002,0.00000e+000,0.00000e+000
-8.63807e+004,-3.50597e+002,2.42781e-001,-1.37230e+000,1.41883e+001,5.49471e+000,1.92353e+000,1,1.03200e+003,-9.68000e+002,0.00000e+000,0.00000e+000
-8.63781e+004,-3.50579e+002,2.44631e-001,-1.37319e+000,1.41541e+001,5.47265e+000,1.92500e+000,1,1.03600e+003,-9.64000e+002,0.00000e+000,0.00000e+000
-8.63755e+004,-3.50562e+002,2.46481e-001,-1.37408e+000,1.41200e+001,5.45059e+000,1.92647e+000,1,1.04000e+003,-9.60000e+002,0.00000e+000,0.00000e+000
-8.63730e+004,-3.50544e+002,2.48042e-001,-1.37441e+000,1.40878e+001,5.43011e+000,1.92782e+000,1,1.04400e+003,-9.56000e+002,0.00000e+000,0.00000e+000
-8.63705e+004,-3.50525e+002,2.49603e-001,-1.37473e+000,1.40555e+001,5.40963e+000,1.92916e+000,1,1.04800e+003,-9.52000e+002,0.00000e+000,0.00000e+000
-8.63680e+004,-3.50507e+002,2.51163e-001,-1.37505e+000,1.40232e+001,5.38915e+000,1.93051e+000,1,1.05200e+003,-9.48000e+002,0.00000e+000,0.00000e+000
-8.63655e+004,-3.50489e+002,2.52724e-001,-1.37537e+000,1.39910e+001,5.36867e+000,1.93186e+000,1,1.05600e+003,-9.44000e+002,0.00000e+000,0.00000e+000
-8.63630e+004,-3.50471e+002,2.54285e-001,-1.37569e+000,1.39587e+001,5.34820e+000,1.93320e+000,1,1.06000e+003,-9.40000e+002,0.00000e+000,0.00000e+000
-8.63606e+004,-3.50453e+002,2.55846e-001,-1.37601e+000,1.39265e+001,5.32772e+000,1.93455e+000,1,1.06400e+003,-9.36000e+002,0.00000e+000,0.00000e+000
-8.63581e+004,-3.50435e+002,2.57406e-001,-1.37634e+000,1.38942e+001,5.30724e+000,1.93589e+000,1,1.06800e+003,-9.32000e+002,0.00000e+000,0.00000e+000
-8.63556e+004,-3.50417e+002,2.58967e-001,-1.37666e+000,1.38620e+001,5.28676e+000,1.93724e+000,1,1.07200e+003,-9.28000e+002,0.00000e+000,0.00000e+000
-8.63531e+004,-3.50398e+002,2.60528e-001,-1.37698e+000,1.38297e+001,5.26628e+000,1.93858e+000,1,1.07600e+003,-9.24000e+002,0.00000e+000,0.00000e+000
-8.63506e+004,-3.50380e+002,2.62088e-001,-1.37730e+000,1.37974e+001,5.24580e+000,1.93993e+000,1,1.08000e+003,-9.20000e+002,0.00000e+000,0.00000e+000
-8.63481e+004,-3.50362e+002,2.63649e-001,-1.37762e+000,1.37652e+001,5.22532e+000,1.94127e+000,1,1.08400e+003,-9.16000e+002,0.00000e+000,0.00000e+000
-8.63457e+004,-3.50344e+002,2.65210e-001,-1.37794e+000,1.37329e+001,5.20485e+000,1.94262e+000,1,1.08800e+003,-9.12000e+002,0.00000e+000,0.00000e+000
-8.63432e+004,-3.50326e+002,2.66771e-001,-1.37826e+000,1.37007e+001,5.18437e+000,1.94396e+000,1,1.09200e+003,-9.08000e+002,0.00000e+000,0.00000e+000
-8.63407e+004,-3.50307e+002,2.68331e-001,-1.37859e+000,1.36684e+001,5.16389e+000,1.94531e+000,1,1.09600e+003,-9.04000e+002,0.00000e+000,0.00000e+000
-8.63382e+004,-3.50289e+002,2.69892e-001,-1.37891e+000,1.36361e+001,5.14341e+000,1.94666e+000,1,1.10000e+003,-9.00000e+002,0.00000e+000,0.00000e+000
-8.63357e+004,-3.50271e+002,2.71453e-001,-1.37923e+000,1.36039e+001,5.12293e+000,1.94800e+000,1,1.10400e+003,-8.96000e+002,0.00000e+000,0.00000e+000
-8.63332e+004,-3.50253e+002,2.73013e-001,-1.37955e+000,1.35716e+001,5.10245e+000,1.94935e+000,1,1.10800e+003,-8.92000e+002,0.00000e+000,0.00000e+000
-8.63308e+004,-3.50235e+002,2.74574e-001,-1.37987e+000,1.35394e+001,5.08197e+000,1.95069e+000,1,1.11200e+003,-8.88000e+002,0.00000e+000,0.00000e+000
-8.63283e+004,-3.50217e+002,2.76135e-001,-1.38019e+000,1.35071e+001,5.06150e+000,1.95204e+000,1,1.11600e+003,-8.84000e+002,0.00000e+000,0.00000e+000
-8.63258e+004,-3.50198e+002,2.77696e-001,-1.38051e+000,1.34749e+001,5.04102e+000,1.95338e+000,1,1.12000e+003,-8.80000e+002,0.00000e+000,0.00000e+000
-8.63233e+004,-3.50179e+002,2.79071e-001,-1.38035e+000,1.34501e+001,5.02459e+000,1.95492e+000,1,1.12400e+003,-8.76000e+002,0.00000e+000,0.00000e+000
-8.63208e+004,-3.50160e+002,2.80447e-001,-1.38018e+000,1.34254e+001,5.00817e+000,1.95645e+000,1,1.12800e+003,-8.72000e+002,0.00000e+000,0.00000e+000
-8.63183e+004,-3.50141e+002,2.81823e-001,-1.38002e+000,1.34007e+001,4.99174e+000,1.95799e+000,1,1.13200e+003,-8.68000e+002,0.00000e+000,0.00000e+000
-8.63158e+004,-3.50122e+002,2.83198e-001,-1.37985e+000,1.33759e+001,4.97531e+000,1.95952e+000,1,1.13600e+003,-8.64000e+002,0.00000e+000,0.00000e+000
-8.63133e+004,-3.50103e+002,2.84574e-001,-1.37969e+000,1.33512e+001,4.95889e+000,1.96106e+000,1,1.14000e+003,-8.60000e+002,0.00000e+000,0.00000e+000
-8.63108e+004,-3.50084e+002,2.85949e-001,-1.37952e+000,1.33265e+001,4.94246e+000,1.96259e+000,1,1.14400e+003,-8.56000e+002,0.00000e+000,0.00000e+000
-8.63083e+004,-3.50065e+002,2.87325e-001,-1.37936e+000,1.33017e+001,4.92604e+000,1.96413e+000,1,1.14800e+003,-8.52000e+002,0.00000e+000,0.00000e+000
-8.63057e+004,-3.50046e+002,2.88701e-001,-1.37919e+000,1.32770e+001,4.90961e+000,1.96566e+000,1,1.15200e+003,-8.48000e+002,0.00000e+000,0.00000e+000
-8.63032e+004,-3.50027e+002,2.90076e-001,-1.37902e+000,1.32523e+001,4.89319e+000,1.96719e+000,1,1.15600e+003,-8.44000e+002,0.00000e+000,0.00000e+000
-8.63007e+004,-3.50008e+002,2.91452e-001,-1.37886e+000,1.32275e+001,4.87676e+000,1.96873e+000,1,1.16000e+003,-8.40000e+002,0.00000e+000,0.00000e+000
-8.62982e+004,-3.49988e+002,2.92828e-001,-1.37869e+000,1.32028e+001,4.86033e+000,1.97026e+000,1,1.16400e+003,-8.36000e+002,0.00000e+000,0.00000e+000
-8.62957e+004,-3.49969e+002,2.94203e-001,-1.37853e+000,1.31781e+001,4.84391e+000,1.97180e+000,1,1.16800e+003,-8.32000e+002,0.00000e+000,0.00000e+000
-8.62932e+004,-3.49950e+002,2.95579e-001,-1.37836e+000,1.31533e+001,4.82748e+000,1.97333e+000,1,1.17200e+003,-8.28000e+002,0.00000e+000,0.00000e+000
-8.62907e+004,-3.49931e+002,2.96955e-001,-1.37820e+000,1.31286e+001,4.81106e+000,1.97487e+000,1,1.17600e+003,-8.24000e+002,0.00000e+000,0.00000e+000
