"p","U:0","U:1","U:2","k","nut","omega","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-8.73893e+004,-3.07083e+002,-6.72263e-001,8.19748e-001,7.29694e+000,1.53261e+000,3.08043e+000,1,5.88000e+002,-1.41200e+003,0.00000e+000,0.00000e+000
-8.73773e+004,-3.07070e+002,-6.69616e-001,8.29851e-001,7.33528e+000,1.53833e+000,3.08058e+000,1,5.92000e+002,-1.40800e+003,0.00000e+000,0.00000e+000
-8.73652e+004,-3.07058e+002,-6.66969e-001,8.39954e-001,7.37361e+000,1.54404e+000,3.08074e+000,1,5.96000e+002,-1.40400e+003,0.00000e+000,0.00000e+000
-8.73532e+004,-3.07045e+002,-6.64322e-001,8.50057e-001,7.41195e+000,1.54975e+000,3.08090e+000,1,6.00000e+002,-1.40000e+003,0.00000e+000,0.00000e+000
-8.73411e+004,-3.07033e+002,-6.61675e-001,8.60160e-001,7.45028e+000,1.55547e+000,3.08105e+000,1,6.04000e+002,-1.39600e+003,0.00000e+000,0.00000e+000
-8.73291e+004,-3.07020e+002,-6.59028e-001,8.70263e-001,7.48862e+000,1.56118e+000,3.08121e+000,1,6.08000e+002,-1.39200e+003,0.00000e+000,0.00000e+000
-8.73170e+004,-3.07008e+002,-6.56381e-001,8.80366e-001,7.52696e+000,1.56690e+000,3.08137e+000,1,6.12000e+002,-1.38800e+003,0.00000e+000,0.00000e+000
-8.73050e+004,-3.06995e+002,-6.53734e-001,8.90469e-001,7.56529e+000,1.57261e+000,3.08152e+000,1,6.16000e+002,-1.38400e+003,0.00000e+000,0.00000e+000
-8.72929e+004,-3.06983e+002,-6.51087e-001,9.00572e-001,7.60363e+000,1.57832e+000,3.08168e+000,1,6.20000e+002,-1.38000e+003,0.00000e+000,0.00000e+000
-8.72808e+004,-3.06970e+002,-6.48441e-001,9.10675e-001,7.64196e+000,1.58404e+000,3.08184e+000,1,6.24000e+002,-1.37600e+003,0.00000e+000,0.00000e+000
-8.72688e+004,-3.06958e+002,-6.45794e-001,9.20777e-001,7.68030e+000,1.58975e+000,3.08200e+000,1,6.28000e+002,-1.37200e+003,0.00000e+000,0.00000e+000
-8.72567e+004,-3.06945e+002,-6.43147e-001,9.30880e-001,7.71863e+000,1.59547e+000,3.08215e+000,1,6.32000e+002,-1.36800e+003,0.00000e+000,0.00000e+000
-8.72447e+004,-3.06932e+002,-6.40500e-001,9.40983e-001,7.75697e+000,1.60118e+000,3.08231e+000,1,6.36000e+002,-1.36400e+003,0.00000e+000,0.00000e+000
-8.72326e+004,-3.06920e+002,-6.37853e-001,9.51086e-001,7.79530e+000,1.60690e+000,3.08247e+000,1,6.40000e+002,-1.36000e+003,0.00000e+000,0.00000e+000
-8.72229e+004,-3.06919e+002,-6.34694e-001,9.59720e-001,7.82692e+000,1.61168e+000,3.08164e+000,1,6.44000e+002,-1.35600e+003,0.00000e+000,0.00000e+000
-8.72131e+004,-3.06917e+002,-6.31535e-001,9.68355e-001,7.85853e+000,1.61647e+000,3.08081e+000,1,6.48000e+002,-1.35200e+003,0.00000e+000,0.00000e+000
-8.72034e+004,-3.06916e+002,-6.28376e-001,9.76989e-001,7.89015e+000,1.62126e+000,3.07998e+000,1,6.52000e+002,-1.34800e+003,0.00000e+000,0.00000e+000
-8.71936e+004,-3.06915e+002,-6.25217e-001,9.85624e-001,7.92176e+000,1.62604e+000,3.07915e+000,1,6.56000e+002,-1.34400e+003,0.00000e+000,0.00000e+000
-8.71839e+004,-3.06913e+002,-6.22058e-001,9.94258e-001,7.95338e+000,1.63083e+000,3.07832e+000,1,6.60000e+002,-1.34000e+003,0.00000e+000,0.00000e+000
-8.71742e+004,-3.06912e+002,-6.18898e-001,1.00289e+000,7.98499e+000,1.63562e+000,3.07749e+000,1,6.64000e+002,-1.33600e+003,0.00000e+000,0.00000e+000
-8.71644e+004,-3.06911e+002,-6.15739e-001,1.01153e+000,8.01661e+000,1.64041e+000,3.07667e+000,1,6.68000e+002,-1.33200e+003,0.00000e+000,0.00000e+000
-8.71547e+004,-3.06909e+002,-6.12580e-001,1.02016e+000,8.04822e+000,1.64519e+000,3.07584e+000,1,6.72000e+002,-1.32800e+003,0.00000e+000,0.00000e+000
-8.71449e+004,-3.06908e+002,-6.09421e-001,1.02880e+000,8.07984e+000,1.64998e+000,3.07501e+000,1,6.76000e+002,-1.32400e+003,0.00000e+000,0.00000e+000
-8.71352e+004,-3.06907e+002,-6.06262e-001,1.03743e+000,8.11145e+000,1.65477e+000,3.07418e+000,1,6.80000e+002,-1.32000e+003,0.00000e+000,0.00000e+000
-8.71254e+004,-3.06905e+002,-6.03103e-001,1.04606e+000,8.14307e+000,1.65955e+000,3.07335e+000,1,6.84000e+002,-1.31600e+003,0.00000e+000,0.00000e+000
-8.71157e+004,-3.06904e+002,-5.99944e-001,1.05470e+000,8.17468e+000,1.66434e+000,3.07252e+000,1,6.88000e+002,-1.31200e+003,0.00000e+000,0.00000e+000
-8.71059e+004,-3.06903e+002,-5.96785e-001,1.06333e+000,8.20630e+000,1.66913e+000,3.07170e+000,1,6.92000e+002,-1.30800e+003,0.00000e+000,0.00000e+000
-8.70962e+004,-3.06901e+002,-5.93626e-001,1.07197e+000,8.23792e+000,1.67391e+000,3.07087e+000,1,6.96000e+002,-1.30400e+003,0.00000e+000,0.00000e+000
-8.70864e+004,-3.06900e+002,-5.90467e-001,1.08060e+000,8.26953e+000,1.67870e+000,3.07004e+000,1,7.00000e+002,-1.30000e+003,0.00000e+000,0.00000e+000
-8.70767e+004,-3.06899e+002,-5.87308e-001,1.08924e+000,8.30114e+000,1.68349e+000,3.06921e+000,1,7.04000e+002,-1.29600e+003,0.00000e+000,0.00000e+000
-8.70670e+004,-3.06898e+002,-5.84149e-001,1.09787e+000,8.33276e+000,1.68828e+000,3.06838e+000,1,7.08000e+002,-1.29200e+003,0.00000e+000,0.00000e+000
-8.70572e+004,-3.06896e+002,-5.80989e-001,1.10651e+000,8.36438e+000,1.69306e+000,3.06755e+000,1,7.12000e+002,-1.28800e+003,0.00000e+000,0.00000e+000
-8.70475e+004,-3.06895e+002,-5.77830e-001,1.11514e+000,8.39599e+000,1.69785e+000,3.06672e+000,1,7.16000e+002,-1.28400e+003,0.00000e+000,0.00000e+000
-8.70377e+004,-3.06894e+002,-5.74671e-001,1.12377e+000,8.42761e+000,1.70264e+000,3.06590e+000,1,7.20000e+002,-1.28000e+003,0.00000e+000,0.00000e+000
-8.70293e+004,-3.06896e+002,-5.71780e-001,1.13259e+000,8.45018e+000,1.70532e+000,3.06701e+000,1,7.24000e+002,-1.27600e+003,0.00000e+000,0.00000e+000
-8.70208e+004,-3.06898e+002,-5.68888e-001,1.14140e+000,8.47276e+000,1.70800e+000,3.06812e+000,1,7.28000e+002,-1.27200e+003,0.00000e+000,0.00000e+000
-8.70124e+004,-3.06900e+002,-5.65996e-001,1.15022e+000,8.49534e+000,1.71069e+000,3.06923e+000,1,7.32000e+002,-1.26800e+003,0.00000e+000,0.00000e+000
-8.70040e+004,-3.06903e+002,-5.63104e-001,1.15903e+000,8.51792e+000,1.71337e+000,3.07034e+000,1,7.36000e+002,-1.26400e+003,0.00000e+000,0.00000e+000
-8.69955e+004,-3.06905e+002,-5.60213e-001,1.16784e+000,8.54050e+000,1.71606e+000,3.07145e+000,1,7.40000e+002,-1.26000e+003,0.00000e+000,0.00000e+000
-8.69871e+004,-3.06907e+002,-5.57321e-001,1.17666e+000,8.56307e+000,1.71874e+000,3.07256e+000,1,7.44000e+002,-1.25600e+003,0.00000e+000,0.00000e+000
-8.69786e+004,-3.06909e+002,-5.54429e-001,1.18547e+000,8.58565e+000,1.72142e+000,3.07367e+000,1,7.48000e+002,-1.25200e+003,0.00000e+000,0.00000e+000
-8.69702e+004,-3.06912e+002,-5.51538e-001,1.19429e+000,8.60823e+000,1.72411e+000,3.07478e+000,1,7.52000e+002,-1.24800e+003,0.00000e+000,0.00000e+000
-8.69618e+004,-3.06914e+002,-5.48646e-001,1.20310e+000,8.63081e+000,1.72679e+000,3.07589e+000,1,7.56000e+002,-1.24400e+003,0.00000e+000,0.00000e+000
-8.69533e+004,-3.06916e+002,-5.45754e-001,1.21191e+000,8.65339e+000,1.72947e+000,3.07700e+000,1,7.60000e+002,-1.24000e+003,0.00000e+000,0.00000e+000
-8.69449e+004,-3.06919e+002,-5.42862e-001,1.22073e+000,8.67596e+000,1.73216e+000,3.07811e+000,1,7.64000e+002,-1.23600e+003,0.00000e+000,0.00000e+000
-8.69365e+004,-3.06921e+002,-5.39971e-001,1.22954e+000,8.69854e+000,1.73484e+000,3.07922e+000,1,7.68000e+002,-1.23200e+003,0.00000e+000,0.00000e+000
-8.69280e+004,-3.06923e+002,-5.37079e-001,1.23835e+000,8.72112e+000,1.73752e+000,3.08033e+000,1,7.72000e+002,-1.22800e+003,0.00000e+000,0.00000e+000
-8.69196e+004,-3.06925e+002,-5.34187e-001,1.24717e+000,8.74370e+000,1.74021e+000,3.08144e+000,1,7.76000e+002,-1.22400e+003,0.00000e+000,0.00000e+000
-8.69111e+004,-3.06928e+002,-5.31296e-001,1.25598e+000,8.76628e+000,1.74289e+000,3.08255e+000,1,7.80000e+002,-1.22000e+003,0.00000e+000,0.00000e+000
-8.69027e+004,-3.06930e+002,-5.28404e-001,1.26480e+000,8.78885e+000,1.74557e+000,3.08366e+000,1,7.84000e+002,-1.21600e+003,0.00000e+000,0.00000e+000
-8.68943e+004,-3.06932e+002,-5.25512e-001,1.27361e+000,8.81143e+000,1.74826e+000,3.08477e+000,1,7.88000e+002,-1.21200e+003,0.00000e+000,0.00000e+000
-8.68858e+004,-3.06934e+002,-5.22620e-001,1.28242e+000,8.83401e+000,1.75094e+000,3.08588e+000,1,7.92000e+002,-1.20800e+003,0.00000e+000,0.00000e+000
-8.68774e+004,-3.06937e+002,-5.19729e-001,1.29124e+000,8.85659e+000,1.75363e+000,3.08699e+000,1,7.96000e+002,-1.20400e+003,0.00000e+000,0.00000e+000
-8.68690e+004,-3.06939e+002,-5.16837e-001,1.30005e+000,8.87917e+000,1.75631e+000,3.08810e+000,1,8.00000e+002,-1.20000e+003,0.00000e+000,0.00000e+000
-8.68615e+004,-3.06945e+002,-5.14799e-001,1.30894e+000,8.89769e+000,1.75852e+000,3.08844e+000,1,8.04000e+002,-1.19600e+003,0.00000e+000,0.00000e+000
-8.68540e+004,-3.06950e+002,-5.12760e-001,1.31784e+000,8.91621e+000,1.76073e+000,3.08879e+000,1,8.08000e+002,-1.19200e+003,0.00000e+000,0.00000e+000
-8.68466e+004,-3.06956e+002,-5.10722e-001,1.32673e+000,8.93473e+000,1.76294e+000,3.08913e+000,1,8.12000e+002,-1.18800e+003,0.00000e+000,0.00000e+000
-8.68391e+004,-3.06961e+002,-5.08684e-001,1.33563e+000,8.95325e+000,1.76515e+000,3.08948e+000,1,8.16000e+002,-1.18400e+003,0.00000e+000,0.00000e+000
-8.68317e+004,-3.06967e+002,-5.06645e-001,1.34452e+000,8.97177e+000,1.76735e+000,3.08983e+000,1,8.20000e+002,-1.18000e+003,0.00000e+000,0.00000e+000
-8.68242e+004,-3.06972e+002,-5.04607e-001,1.35341e+000,8.99029e+000,1.76956e+000,3.09017e+000,1,8.24000e+002,-1.17600e+003,0.00000e+000,0.00000e+000
-8.68168e+004,-3.06978e+002,-5.02569e-001,1.36231e+000,9.00881e+000,1.77177e+000,3.09052e+000,1,8.28000e+002,-1.17200e+003,0.00000e+000,0.00000e+000
-8.68093e+004,-3.06983e+002,-5.00530e-001,1.37120e+000,9.02733e+000,1.77398e+000,3.09086e+000,1,8.32000e+002,-1.16800e+003,0.00000e+000,0.00000e+000
-8.68018e+004,-3.06989e+002,-4.98492e-001,1.38010e+000,9.04585e+000,1.77619e+000,3.09121e+000,1,8.36000e+002,-1.16400e+003,0.00000e+000,0.00000e+000
-8.67944e+004,-3.06994e+002,-4.96454e-001,1.38899e+000,9.06437e+000,1.77840e+000,3.09156e+000,1,8.40000e+002,-1.16000e+003,0.00000e+000,0.00000e+000
-8.67869e+004,-3.07000e+002,-4.94415e-001,1.39788e+000,9.08289e+000,1.78061e+000,3.09190e+000,1,8.44000e+002,-1.15600e+003,0.00000e+000,0.00000e+000
-8.67795e+004,-3.07005e+002,-4.92377e-001,1.40678e+000,9.10141e+000,1.78282e+000,3.09225e+000,1,8.48000e+002,-1.15200e+003,0.00000e+000,0.00000e+000
-8.67720e+004,-3.07011e+002,-4.90339e-001,1.41567e+000,9.11993e+000,1.78503e+000,3.09259e+000,1,8.52000e+002,-1.14800e+003,0.00000e+000,0.00000e+000
-8.67645e+004,-3.07016e+002,-4.88300e-001,1.42456e+000,9.13845e+000,1.78724e+000,3.09294e+000,1,8.56000e+002,-1.14400e+003,0.00000e+000,0.00000e+000
-8.67571e+004,-3.07022e+002,-4.86262e-001,1.43346e+000,9.15697e+000,1.78944e+000,3.09329e+000,1,8.60000e+002,-1.14000e+003,0.00000e+000,0.00000e+000
-8.67496e+004,-3.07027e+002,-4.84223e-001,1.44235e+000,9.17549e+000,1.79165e+000,3.09363e+000,1,8.64000e+002,-1.13600e+003,0.00000e+000,0.00000e+000
-8.67422e+004,-3.07033e+002,-4.82185e-001,1.45125e+000,9.19401e+000,1.79386e+000,3.09398e+000,1,8.68000e+002,-1.13200e+003,0.00000e+000,0.00000e+000
-8.67347e+004,-3.07038e+002,-4.80147e-001,1.46014e+000,9.21253e+000,1.79607e+000,3.09432e+000,1,8.72000e+002,-1.12800e+003,0.00000e+000,0.00000e+000
-8.67273e+004,-3.07044e+002,-4.78108e-001,1.46903e+000,9.23105e+000,1.79828e+000,3.09467e+000,1,8.76000e+002,-1.12400e+003,0.00000e+000,0.00000e+000
-8.67198e+004,-3.07049e+002,-4.76070e-001,1.47793e+000,9.24957e+000,1.80049e+000,3.09502e+000,1,8.80000e+002,-1.12000e+003,0.00000e+000,0.00000e+000
-8.67133e+004,-3.07057e+002,-4.74122e-001,1.48691e+000,9.25304e+000,1.79995e+000,3.09609e+000,1,8.84000e+002,-1.11600e+003,0.00000e+000,0.00000e+000
-8.67068e+004,-3.07064e+002,-4.72173e-001,1.49589e+000,9.25651e+000,1.79941e+000,3.09717e+000,1,8.88000e+002,-1.11200e+003,0.00000e+000,0.00000e+000
-8.67003e+004,-3.07072e+002,-4.70225e-001,1.50487e+000,9.25998e+000,1.79887e+000,3.09825e+000,1,8.92000e+002,-1.10800e+003,0.00000e+000,0.00000e+000
-8.66938e+004,-3.07079e+002,-4.68276e-001,1.51386e+000,9.26345e+000,1.79833e+000,3.09932e+000,1,8.96000e+002,-1.10400e+003,0.00000e+000,0.00000e+000
-8.66873e+004,-3.07086e+002,-4.66328e-001,1.52284e+000,9.26691e+000,1.79779e+000,3.10040e+000,1,9.00000e+002,-1.10000e+003,0.00000e+000,0.00000e+000
-8.66809e+004,-3.07094e+002,-4.64379e-001,1.53182e+000,9.27038e+000,1.79725e+000,3.10148e+000,1,9.04000e+002,-1.09600e+003,0.00000e+000,0.00000e+000
-8.66744e+004,-3.07101e+002,-4.62431e-001,1.54081e+000,9.27385e+000,1.79671e+000,3.10256e+000,1,9.08000e+002,-1.09200e+003,0.00000e+000,0.00000e+000
-8.66679e+004,-3.07109e+002,-4.60482e-001,1.54979e+000,9.27732e+000,1.79617e+000,3.10363e+000,1,9.12000e+002,-1.08800e+003,0.00000e+000,0.00000e+000
-8.66614e+004,-3.07116e+002,-4.58534e-001,1.55877e+000,9.28079e+000,1.79563e+000,3.10471e+000,1,9.16000e+002,-1.08400e+003,0.00000e+000,0.00000e+000
-8.66549e+004,-3.07123e+002,-4.56585e-001,1.56775e+000,9.28426e+000,1.79510e+000,3.10579e+000,1,9.20000e+002,-1.08000e+003,0.00000e+000,0.00000e+000
-8.66484e+004,-3.07131e+002,-4.54637e-001,1.57674e+000,9.28772e+000,1.79456e+000,3.10686e+000,1,9.24000e+002,-1.07600e+003,0.00000e+000,0.00000e+000
-8.66419e+004,-3.07138e+002,-4.52688e-001,1.58572e+000,9.29119e+000,1.79402e+000,3.10794e+000,1,9.28000e+002,-1.07200e+003,0.00000e+000,0.00000e+000
-8.66354e+004,-3.07146e+002,-4.50740e-001,1.59470e+000,9.29466e+000,1.79348e+000,3.10902e+000,1,9.32000e+002,-1.06800e+003,0.00000e+000,0.00000e+000
-8.66289e+004,-3.07153e+002,-4.48791e-001,1.60368e+000,9.29813e+000,1.79294e+000,3.11010e+000,1,9.36000e+002,-1.06400e+003,0.00000e+000,0.00000e+000
-8.66224e+004,-3.07160e+002,-4.46843e-001,1.61267e+000,9.30160e+000,1.79240e+000,3.11117e+000,1,9.40000e+002,-1.06000e+003,0.00000e+000,0.00000e+000
-8.66159e+004,-3.07168e+002,-4.44894e-001,1.62165e+000,9.30507e+000,1.79186e+000,3.11225e+000,1,9.44000e+002,-1.05600e+003,0.00000e+000,0.00000e+000
-8.66095e+004,-3.07175e+002,-4.42946e-001,1.63063e+000,9.30854e+000,1.79132e+000,3.11333e+000,1,9.48000e+002,-1.05200e+003,0.00000e+000,0.00000e+000
-8.66030e+004,-3.07183e+002,-4.40997e-001,1.63961e+000,9.31200e+000,1.79078e+000,3.11440e+000,1,9.52000e+002,-1.04800e+003,0.00000e+000,0.00000e+000
-8.65965e+004,-3.07190e+002,-4.39049e-001,1.64860e+000,9.31547e+000,1.79024e+000,3.11548e+000,1,9.56000e+002,-1.04400e+003,0.00000e+000,0.00000e+000
-8.65900e+004,-3.07197e+002,-4.37100e-001,1.65758e+000,9.31894e+000,1.78970e+000,3.11656e+000,1,9.60000e+002,-1.04000e+003,0.00000e+000,0.00000e+000
-8.65845e+004,-3.07207e+002,-4.34894e-001,1.66690e+000,9.28972e+000,1.78326e+000,3.11963e+000,1,9.64000e+002,-1.03600e+003,0.00000e+000,0.00000e+000
-8.65789e+004,-3.07216e+002,-4.32687e-001,1.67621e+000,9.26050e+000,1.77682e+000,3.12270e+000,1,9.68000e+002,-1.03200e+003,0.00000e+000,0.00000e+000
-8.65734e+004,-3.07225e+002,-4.30481e-001,1.68553e+000,9.23129e+000,1.77037e+000,3.12577e+000,1,9.72000e+002,-1.02800e+003,0.00000e+000,0.00000e+000
-8.65679e+004,-3.07235e+002,-4.28275e-001,1.69485e+000,9.20207e+000,1.76393e+000,3.12884e+000,1,9.76000e+002,-1.02400e+003,0.00000e+000,0.00000e+000
-8.65624e+004,-3.07244e+002,-4.26068e-001,1.70416e+000,9.17285e+000,1.75749e+000,3.13191e+000,1,9.80000e+002,-1.02000e+003,0.00000e+000,0.00000e+000
-8.65568e+004,-3.07254e+002,-4.23862e-001,1.71348e+000,9.14363e+000,1.75104e+000,3.13498e+000,1,9.84000e+002,-1.01600e+003,0.00000e+000,0.00000e+000
-8.65513e+004,-3.07263e+002,-4.21655e-001,1.72280e+000,9.11441e+000,1.74460e+000,3.13805e+000,1,9.88000e+002,-1.01200e+003,0.00000e+000,0.00000e+000
-8.65458e+004,-3.07272e+002,-4.19449e-001,1.73211e+000,9.08519e+000,1.73816e+000,3.14111e+000,1,9.92000e+002,-1.00800e+003,0.00000e+000,0.00000e+000
-8.65403e+004,-3.07282e+002,-4.17242e-001,1.74143e+000,9.05597e+000,1.73171e+000,3.14418e+000,1,9.96000e+002,-1.00400e+003,0.00000e+000,0.00000e+000
-8.65347e+004,-3.07291e+002,-4.15036e-001,1.75075e+000,9.02675e+000,1.72527e+000,3.14725e+000,1,1.00000e+003,-1.00000e+003,0.00000e+000,0.00000e+000
-8.65292e+004,-3.07300e+002,-4.12829e-001,1.76006e+000,8.99753e+000,1.71883e+000,3.15032e+000,1,1.00400e+003,-9.96000e+002,0.00000e+000,0.00000e+000
-8.65237e+004,-3.07310e+002,-4.10623e-001,1.76938e+000,8.96832e+000,1.71238e+000,3.15339e+000,1,1.00800e+003,-9.92000e+002,0.00000e+000,0.00000e+000
-8.65182e+004,-3.07319e+002,-4.08417e-001,1.77870e+000,8.93910e+000,1.70594e+000,3.15646e+000,1,1.01200e+003,-9.88000e+002,0.00000e+000,0.00000e+000
-8.65126e+004,-3.07328e+002,-4.06210e-001,1.78802e+000,8.90988e+000,1.69950e+000,3.15953e+000,1,1.01600e+003,-9.84000e+002,0.00000e+000,0.00000e+000
-8.65071e+004,-3.07338e+002,-4.04004e-001,1.79733e+000,8.88066e+000,1.69305e+000,3.16260e+000,1,1.02000e+003,-9.80000e+002,0.00000e+000,0.00000e+000
-8.65016e+004,-3.07347e+002,-4.01797e-001,1.80665e+000,8.85144e+000,1.68661e+000,3.16567e+000,1,1.02400e+003,-9.76000e+002,0.00000e+000,0.00000e+000
-8.64961e+004,-3.07356e+002,-3.99591e-001,1.81597e+000,8.82222e+000,1.68017e+000,3.16874e+000,1,1.02800e+003,-9.72000e+002,0.00000e+000,0.00000e+000
-8.64905e+004,-3.07366e+002,-3.97384e-001,1.82528e+000,8.79300e+000,1.67373e+000,3.17181e+000,1,1.03200e+003,-9.68000e+002,0.00000e+000,0.00000e+000
-8.64850e+004,-3.07375e+002,-3.95178e-001,1.83460e+000,8.76378e+000,1.66728e+000,3.17488e+000,1,1.03600e+003,-9.64000e+002,0.00000e+000,0.00000e+000
-8.64795e+004,-3.07384e+002,-3.92971e-001,1.84392e+000,8.73456e+000,1.66084e+000,3.17795e+000,1,1.04000e+003,-9.60000e+002,0.00000e+000,0.00000e+000
-8.64748e+004,-3.07394e+002,-3.90403e-001,1.85385e+000,8.70336e+000,1.65437e+000,3.18069e+000,1,1.04400e+003,-9.56000e+002,0.00000e+000,0.00000e+000
-8.64701e+004,-3.07405e+002,-3.87834e-001,1.86379e+000,8.67215e+000,1.64790e+000,3.18343e+000,1,1.04800e+003,-9.52000e+002,0.00000e+000,0.00000e+000
-8.64654e+004,-3.07415e+002,-3.85265e-001,1.87373e+000,8.64095e+000,1.64143e+000,3.18616e+000,1,1.05200e+003,-9.48000e+002,0.00000e+000,0.00000e+000
-8.64608e+004,-3.07425e+002,-3.82696e-001,1.88366e+000,8.60974e+000,1.63497e+000,3.18890e+000,1,1.05600e+003,-9.44000e+002,0.00000e+000,0.00000e+000
-8.64561e+004,-3.07435e+002,-3.80128e-001,1.89360e+000,8.57854e+000,1.62850e+000,3.19164e+000,1,1.06000e+003,-9.40000e+002,0.00000e+000,0.00000e+000
-8.64514e+004,-3.07445e+002,-3.77559e-001,1.90353e+000,8.54733e+000,1.62203e+000,3.19438e+000,1,1.06400e+003,-9.36000e+002,0.00000e+000,0.00000e+000
-8.64467e+004,-3.07455e+002,-3.74990e-001,1.91347e+000,8.51613e+000,1.61556e+000,3.19712e+000,1,1.06800e+003,-9.32000e+002,0.00000e+000,0.00000e+000
-8.64420e+004,-3.07465e+002,-3.72422e-001,1.92341e+000,8.48492e+000,1.60909e+000,3.19986e+000,1,1.07200e+003,-9.28000e+002,0.00000e+000,0.00000e+000
-8.64373e+004,-3.07475e+002,-3.69853e-001,1.93334e+000,8.45372e+000,1.60262e+000,3.20260e+000,1,1.07600e+003,-9.24000e+002,0.00000e+000,0.00000e+000
-8.64326e+004,-3.07485e+002,-3.67284e-001,1.94328e+000,8.42251e+000,1.59615e+000,3.20533e+000,1,1.08000e+003,-9.20000e+002,0.00000e+000,0.00000e+000
-8.64280e+004,-3.07496e+002,-3.64715e-001,1.95322e+000,8.39130e+000,1.58969e+000,3.20807e+000,1,1.08400e+003,-9.16000e+002,0.00000e+000,0.00000e+000
-8.64233e+004,-3.07506e+002,-3.62147e-001,1.96315e+000,8.36010e+000,1.58322e+000,3.21081e+000,1,1.08800e+003,-9.12000e+002,0.00000e+000,0.00000e+000
-8.64186e+004,-3.07516e+002,-3.59578e-001,1.97309e+000,8.32889e+000,1.57675e+000,3.21355e+000,1,1.09200e+003,-9.08000e+002,0.00000e+000,0.00000e+000
-8.64139e+004,-3.07526e+002,-3.57009e-001,1.98303e+000,8.29769e+000,1.57028e+000,3.21629e+000,1,1.09600e+003,-9.04000e+002,0.00000e+000,0.00000e+000
-8.64092e+004,-3.07536e+002,-3.54440e-001,1.99296e+000,8.26648e+000,1.56381e+000,3.21903e+000,1,1.10000e+003,-9.00000e+002,0.00000e+000,0.00000e+000
-8.64045e+004,-3.07546e+002,-3.51872e-001,2.00290e+000,8.23528e+000,1.55734e+000,3.22176e+000,1,1.10400e+003,-8.96000e+002,0.00000e+000,0.00000e+000
-8.63998e+004,-3.07556e+002,-3.49303e-001,2.01284e+000,8.20407e+000,1.55087e+000,3.22450e+000,1,1.10800e+003,-8.92000e+002,0.00000e+000,0.00000e+000
-8.63952e+004,-3.07566e+002,-3.46734e-001,2.02277e+000,8.17287e+000,1.54441e+000,3.22724e+000,1,1.11200e+003,-8.88000e+002,0.00000e+000,0.00000e+000
-8.63905e+004,-3.07577e+002,-3.44165e-001,2.03271e+000,8.14166e+000,1.53794e+000,3.22998e+000,1,1.11600e+003,-8.84000e+002,0.00000e+000,0.00000e+000
-8.63858e+004,-3.07587e+002,-3.41597e-001,2.04264e+000,8.11045e+000,1.53147e+000,3.23272e+000,1,1.12000e+003,-8.80000e+002,0.00000e+000,0.00000e+000
-8.63816e+004,-3.07597e+002,-3.38573e-001,2.05339e+000,8.09622e+000,1.52792e+000,3.23515e+000,1,1.12400e+003,-8.76000e+002,0.00000e+000,0.00000e+000
-8.63773e+004,-3.07606e+002,-3.35549e-001,2.06414e+000,8.08198e+000,1.52436e+000,3.23758e+000,1,1.12800e+003,-8.72000e+002,0.00000e+000,0.00000e+000
-8.63731e+004,-3.07616e+002,-3.32525e-001,2.07489e+000,8.06774e+000,1.52081e+000,3.24002e+000,1,1.13200e+003,-8.68000e+002,0.00000e+000,0.00000e+000
-8.63688e+004,-3.07626e+002,-3.29502e-001,2.08563e+000,8.05351e+000,1.51726e+000,3.24245e+000,1,1.13600e+003,-8.64000e+002,0.00000e+000,0.00000e+000
-8.63646e+004,-3.07636e+002,-3.26478e-001,2.09638e+000,8.03927e+000,1.51370e+000,3.24488e+000,1,1.14000e+003,-8.60000e+002,0.00000e+000,0.00000e+000
-8.63604e+004,-3.07646e+002,-3.23454e-001,2.10713e+000,8.02503e+000,1.51015e+000,3.24731e+000,1,1.14400e+003,-8.56000e+002,0.00000e+000,0.00000e+000
-8.63561e+004,-3.07656e+002,-3.20431e-001,2.11788e+000,8.01080e+000,1.50660e+000,3.24974e+000,1,1.14800e+003,-8.52000e+002,0.00000e+000,0.00000e+000
-8.63519e+004,-3.07666e+002,-3.17407e-001,2.12862e+000,7.99656e+000,1.50304e+000,3.25218e+000,1,1.15200e+003,-8.48000e+002,0.00000e+000,0.00000e+000
-8.63476e+004,-3.07676e+002,-3.14383e-001,2.13937e+000,7.98232e+000,1.49949e+000,3.25461e+000,1,1.15600e+003,-8.44000e+002,0.00000e+000,0.00000e+000
-8.63434e+004,-3.07685e+002,-3.11359e-001,2.15012e+000,7.96809e+000,1.49594e+000,3.25704e+000,1,1.16000e+003,-8.40000e+002,0.00000e+000,0.00000e+000
-8.63392e+004,-3.07695e+002,-3.08336e-001,2.16086e+000,7.95385e+000,1.49239e+000,3.25947e+000,1,1.16400e+003,-8.36000e+002,0.00000e+000,0.00000e+000
-8.63349e+004,-3.07705e+002,-3.05312e-001,2.17161e+000,7.93961e+000,1.48883e+000,3.26190e+000,1,1.16800e+003,-8.32000e+002,0.00000e+000,0.00000e+000
-8.63307e+004,-3.07715e+002,-3.02288e-001,2.18236e+000,7.92537e+000,1.48528e+000,3.26434e+000,1,1.17200e+003,-8.28000e+002,0.00000e+000,0.00000e+000
-8.63265e+004,-3.07725e+002,-2.99264e-001,2.19311e+000,7.91114e+000,1.48173e+000,3.26677e+000,1,1.17600e+003,-8.24000e+002,0.00000e+000,0.00000e+000
